4	ADORA1	6
9	ADORA2A	9
1	ADORA2B	2
6	ADORA3	9
4	ADPGK	9
5	ADPRH	4
3	ADPRHL1	8
1	ADPRHL2	6
2	ADPRM	4
10	ADRA1A	8
1	ADRA1B	2
1	ADRA1D	2
1	ADRA2A	1
1	ADRA2B	1
2	ADRA2C	1
1	ADRB1	1
1	ADRB2	1
1	ADRB3	2
2	ADRBK1	21
1	ADRBK2	21
1	ADRM1	10
4	ADSL	15
1	ADSS	13
4	ADSSL1	14
6	ADTRP	11
1	AE000662.92	4
4	AEBP1	20
7	AEBP2	12
3	AEN	4
4	AES	7
1	AF131215.5	2
2	AF165138.7	8
2	AF196779.12	4
4	AFAP1	17
2	AFAP1L1	19
4	AFAP1L2	21
8	AFF1	24
10	AFF2	44
13	AFF3	29
4	AFF4	22
2	AFG3L2	16
1	AFM	15
8	AFMID	12
2	AFP	15
5	AFTPH	10
3	AGA	9
9	AGAP1	23
3	AGAP10	13
4	AGAP2	15
1	AGAP2-AS1	1
8	AGAP3	22
4	AGAP4	16
2	AGAP5	8
4	AGAP6	16
2	AGAP7	14
3	AGAP8	9
4	AGAP9	24
3	AGBL1	25
8	AGBL2	19
5	AGBL3	21
5	AGBL4	16
7	AGBL5	20
76	AGER	68
7	AGFG1	16
3	AGFG2	13
2	AGGF1	14
4	AGK	18
7	AGL	36
1	AGMAT	7
3	AGMO	15
2	AGO1	20
3	AGO2	20
4	AGO3	22
1	AGO4	18
43	AGPAT1	77
3	AGPAT2	6
11	AGPAT3	18
7	AGPAT4	10
2	AGPAT5	8
3	AGPAT6	14
2	AGPAT9	13
2	AGPS	19
5	AGR2	10
3	AGR3	8
2	AGRN	39
1	AGRP	4
1	AGT	5
7	AGTPBP1	26
9	AGTR1	6
2	AGTR2	6
7	AGTRAP	7
1	AGXT	11
1	AGXT2	14
4	AHCTF1	37
2	AHCY	11
3	AHCYL1	18
9	AHCYL2	21
2	AHDC1	7
12	AHI1	35
7	AHNAK	10
2	AHNAK2	7
1	AHR	11
9	AHRR	17
7	AHSA1	12
3	AHSA2	7
2	AHSG	7
2	AHSP	4
5	AICDA	5
3	AIDA	10
19	AIF1	36
8	AIF1L	9
6	AIFM1	17
2	AIFM2	9
8	AIFM3	23
9	AIG1	12
3	AIM1	21
4	AIM1L	21
2	AIM2	7
4	AIMP1	9
3	AIMP2	4
3	AIP	6
10	AIPL1	6
3	AIRE	15
2	AJAP1	7
7	AJUBA	11
4	AK1	9
6	AK2	9
3	AK3	6
4	AK4	8
4	AK5	16
3	AK7	19
1	AK8	12
11	AK9	42
16	AKAP1	19
4	AKAP10	15
1	AKAP11	13
4	AKAP12	7
9	AKAP13	42
6	AKAP14	7
4	AKAP17A	10
6	AKAP2	12
4	AKAP3	6
12	AKAP4	14
2	AKAP5	2
8	AKAP6	18
7	AKAP7	12
1	AKAP8	14
5	AKAP8L	15
7	AKAP9	51
11	AKIP1	5
4	AKIRIN1	5
1	AKIRIN2	5
6	AKNA	25
4	AKNAD1	16
5	AKR1A1	10
1	AKR1B1	10
1	AKR1B10	10
2	AKR1B15	13
4	AKR1C1	16
8	AKR1C2	22
7	AKR1C3	22
3	AKR1C4	20
4	AKR1CL1	11
4	AKR1D1	9
6	AKR1E2	12
3	AKR7A2	7
1	AKR7A3	7
1	AKR7L	5
11	AKT1	16
8	AKT1S1	6
22	AKT2	25
5	AKT3	18
9	AKTIP	14
1	AL009178.1	1
1	AL020996.1	NA
1	AL021546.6	2
1	AL021920.2	1
1	AL022328.1	1
1	AL022578.1	1
1	AL031320.1	3
1	AL031590.1	2
1	AL031663.1	2
1	AL031663.2	1
1	AL031666.2	1
1	AL033381.1	3
1	AL035252.1	NA
1	AL035406.1	1
1	AL035588.1	1
1	AL035681.1	2
1	AL049543.1	3
1	AL049747.1	2
1	AL049829.1	NA
1	AL049840.1	1
1	AL050302.1	4
1	AL050303.1	1
1	AL078585.1	3
1	AL079342.1	1
1	AL096677.1	3
1	AL109659.1	1
1	AL109927.1	NA
1	AL117190.2	2
1	AL117190.3	1
1	AL118506.1	1
1	AL121761.2	1
1	AL121895.1	3
1	AL121901.1	1
1	AL121963.1	NA
1	AL132989.1	1
1	AL133262.1	1
1	AL133318.1	1
1	AL133373.1	1
1	AL133481.1	3
1	AL135998.1	2
1	AL136115.1	1
1	AL136218.1	2
1	AL136376.1	1
1	AL136531.1	1
1	AL137002.1	3
1	AL137026.1	1
1	AL137798.1	1
1	AL138764.1	1
1	AL138815.1	5
1	AL138815.2	1
1	AL138847.1	1
1	AL139080.1	2
1	AL139099.1	1
1	AL139147.1	2
1	AL139333.1	2
1	AL158091.1	1
1	AL158147.2	1
1	AL160175.1	2
1	AL160274.1	1
1	AL160286.1	2
1	AL161450.1	3
1	AL161645.2	1
1	AL161784.1	1
1	AL161915.1	1
1	AL162389.1	2
1	AL162407.1	NA
1	AL162424.1	1
1	AL162431.1	2
1	AL162851.1	1
1	AL163636.6	1
1	AL353354.1	1
1	AL353354.2	NA
1	AL353583.1	1
1	AL353608.1	1
1	AL353608.2	1
1	AL353698.1	1
1	AL353791.1	1
1	AL354718.1	1
1	AL354808.2	1
1	AL354822.1	5
1	AL354898.1	8
1	AL354993.1	NA
1	AL355149.2	1
1	AL355390.1	2
1	AL355490.1	4
1	AL355531.2	1
1	AL356215.1	2
1	AL356356.1	1
1	AL356585.1	1
1	AL357673.1	1
1	AL358113.1	NA
1	AL358333.1	NA
1	AL358813.2	1
1	AL359091.2	1
1	AL359195.1	1
1	AL359693.1	1
1	AL359736.1	NA
1	AL359878.1	2
1	AL360004.1	2
1	AL360004.2	2
1	AL360154.1	10
1	AL360181.1	1
1	AL365202.1	3
1	AL390778.1	2
1	AL391152.1	NA
1	AL391421.1	2
1	AL441883.1	6
1	AL445665.1	4
1	AL445989.1	1
1	AL450307.1	5
1	AL512324.1	8
1	AL512503.1	22
1	AL513478.1	1
1	AL513523.1	1
1	AL583828.1	1
1	AL589739.1	1
1	AL589765.1	9
1	AL590235.1	NA
1	AL590452.1	1
1	AL590483.1	1
1	AL590523.1	1
1	AL590560.1	1
1	AL590708.2	1
1	AL590714.1	2
1	AL590822.1	1
1	AL590822.2	1
1	AL590867.1	3
1	AL591025.1	3
1	AL591479.1	1
1	AL591684.1	1
1	AL591684.2	1
1	AL591806.1	2
1	AL592170.1	3
2	AL592183.1	8
1	AL592284.1	2
1	AL596220.1	3
1	AL603926.1	4
1	AL603965.1	1
1	AL606500.1	2
1	AL626787.1	1
1	AL627171.1	2
1	AL627171.2	1
1	AL627309.1	2
1	AL645608.1	3
1	AL645608.2	3
1	AL645728.1	1
1	AL645730.2	1
1	AL645922.1	2
1	AL646016.1	2
1	AL662822.15	3
1	AL662833.3	1
1	AL662834.1	1
1	AL662834.2	5
1	AL662847.1	2
1	AL662890.15	1
1	AL662890.2	3
1	AL662890.5	1
1	AL662890.8	1
1	AL662890.9	1
1	AL663093.1	2
1	AL663093.2	3
1	AL669831.1	3
1	AL670886.1	2
1	AL671561.1	1
1	AL671859.1	2
1	AL713890.1	2
1	AL731683.1	3
1	AL773543.1	2
1	AL773544.3	1
1	AL805909.1	2
1	AL805909.2	2
1	AL805909.3	3
1	AL805913.1	3
1	AL807752.1	1
1	AL844213.10	3
1	AL844527.1	2
1	AL844853.1	1
1	AL844853.2	2
1	AL845454.1	1
1	AL901607.1	1
1	AL929472.1	2
1	AL935026.1	3
1	AL935156.1	2
3	AL953854.2	5
5	ALAD	16
6	ALAS1	12
4	ALAS2	11
7	ALB	16
5	ALCAM	17
4	ALDH16A1	17
2	ALDH18A1	18
4	ALDH1A1	15
8	ALDH1A2	18
4	ALDH1A3	14
1	ALDH1B1	2
10	ALDH1L1	26
3	ALDH1L2	24
2	ALDH2	12
10	ALDH3A1	12
12	ALDH3A2	13
4	ALDH3B1	14
5	ALDH3B2	13
5	ALDH4A1	16
4	ALDH5A1	11
3	ALDH6A1	10
5	ALDH7A1	18
5	ALDH8A1	7
2	ALDH9A1	12
17	ALDOA	16
1	ALDOB	9
8	ALDOC	10
5	ALG1	15
2	ALG10	4
2	ALG10B	4
2	ALG11	4
2	ALG12	9
6	ALG13	28
1	ALG14	4
1	ALG1L	6
2	ALG2	3
5	ALG3	9
3	ALG5	11
2	ALG6	15
14	ALG8	17
10	ALG9	36
3	ALK	31
1	ALKBH1	6
6	ALKBH2	3
5	ALKBH3	11
1	ALKBH4	2
2	ALKBH5	5
4	ALKBH6	7
3	ALKBH7	6
4	ALKBH8	16
1	ALLC	12
3	ALMS1	24
2	ALOX12	12
1	ALOX12B	11
6	ALOX15	15
4	ALOX15B	14
3	ALOX5	28
1	ALOX5AP	5
3	ALOXE3	16
1	ALPI	11
3	ALPK1	16
1	ALPK2	13
1	ALPK3	14
7	ALPL	14
1	ALPP	11
1	ALPPL2	11
5	ALS2	37
3	ALS2CL	27
4	ALS2CR11	16
7	ALS2CR12	16
1	ALX1	4
1	ALX3	4
1	ALX4	4
2	ALYREF	6
8	AMACR	7
2	AMBN	13
2	AMBP	10
9	AMBRA1	20
5	AMD1	10
2	AMDHD1	10
7	AMDHD2	10
3	AMELX	7
3	AMELY	7
3	AMER1	2
3	AMER2	1
4	AMER3	3
5	AMFR	17
2	AMH	5
4	AMHR2	12
6	AMICA1	13
2	AMIGO1	2
4	AMIGO2	3
2	AMIGO3	8
3	AMMECR1	8
2	AMMECR1L	9
3	AMN	12
9	AMN1	12
5	AMOT	14
4	AMOTL1	16
10	AMOTL2	16
3	AMPD1	16
13	AMPD2	24
7	AMPD3	21
4	AMPH	22
7	AMT	10
2	AMTN	9
3	AMY1A	12
4	AMY1B	12
1	AMY1C	10
2	AMY2A	10
3	AMY2B	12
2	AMZ1	8
24	AMZ2	16
2	ANAPC1	49
8	ANAPC10	9
21	ANAPC11	8
4	ANAPC13	4
15	ANAPC15	5
1	ANAPC16	3
1	ANAPC2	13
3	ANAPC4	28
9	ANAPC5	18
3	ANAPC7	11
2	ANG	1
3	ANGEL1	10
5	ANGEL2	11
5	ANGPT1	11
4	ANGPT2	9
2	ANGPT4	9
3	ANGPTL1	6
2	ANGPTL2	5
1	ANGPTL3	7
7	ANGPTL4	9
2	ANGPTL5	9
3	ANGPTL6	5
1	ANGPTL7	5
2	ANHX	8
14	ANK1	46
17	ANK2	57
15	ANK3	56
5	ANKAR	23
7	ANKDD1A	14
1	ANKDD1B	14
2	ANKEF1	11
3	ANKFN1	21
5	ANKFY1	27
2	ANKH	12
14	ANKHD1	37
2	ANKHD1-EIF4EBP3	1
2	ANKIB1	21
1	ANKK1	8
5	ANKLE1	8
9	ANKLE2	15
18	ANKMY1	21
1	ANKMY2	10
2	ANKRA2	9
1	ANKRD1	9
4	ANKRD10	7
4	ANKRD11	15
6	ANKRD12	15
4	ANKRD13A	14
3	ANKRD13B	16
2	ANKRD13C	13
5	ANKRD13D	15
3	ANKRD16	8
5	ANKRD17	35
4	ANKRD18A	21
4	ANKRD18B	16
4	ANKRD2	9
1	ANKRD20A1	15
1	ANKRD20A2	15
1	ANKRD20A3	15
